max_value,max_growth_rate,half_max_growth_rate,first_day_half_max,second_day_half_max,duration_half_max
0.38192796527632655,0.0,-1.3877787807814457e-11,1.0,2.0,2.0
0.37539014406089266,0.0,-1.3877787807814457e-11,1.0,2.0,2.0
0.4076373361872405,0.0,0.0,1.0,2.0,2.0
0.45733416359411333,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.41302045788486796,0.0,0.0,1.0,2.0,2.0
0.5774465495477588,0.0,0.0,1.0,2.0,2.0
0.580121659195701,0.0,0.0,1.0,2.0,2.0
0.5746675108995887,0.0,0.0,1.0,2.0,2.0
0.4568688974315672,0.0,0.0,1.0,2.0,2.0
0.3697078472819375,0.0,0.0,1.0,2.0,2.0
0.5449805863684241,0.0,0.0,1.0,2.0,2.0
0.5566329643464814,0.0,0.0,1.0,2.0,2.0
0.5547983341973117,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.5785333586070557,0.0,0.0,1.0,2.0,2.0
0.5158624414370931,0.0,0.0,1.0,2.0,2.0
0.4665233257410718,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.3947856969468823,0.0,0.0,1.0,2.0,2.0
0.3755470480896965,0.0,0.0,1.0,2.0,2.0
0.36192942207040946,0.0,0.0,1.0,2.0,2.0
0.51356975954112,0.0,0.0,1.0,2.0,2.0
0.3005014902368114,0.0,0.0,1.0,2.0,2.0
0.4585545531942994,0.0,0.0,1.0,2.0,2.0
0.5583561022215007,0.0,0.0,1.0,2.0,2.0
0.5352551588646208,0.0,0.0,1.0,2.0,2.0
0.5294116546203785,0.0,0.0,1.0,2.0,2.0
0.356459455958422,0.0,0.0,1.0,2.0,2.0
0.5676204220812724,0.0,0.0,1.0,2.0,2.0
0.5739041176470807,0.0,0.0,1.0,2.0,2.0
0.569161076635711,0.0,0.0,1.0,2.0,2.0
0.6197397772409486,0.0,0.0,1.0,2.0,2.0
0.5834508823529532,0.0,0.0,1.0,2.0,2.0
0.5916310330884941,0.0,0.0,1.0,2.0,2.0
0.5708967512664699,0.0,0.0,1.0,2.0,2.0
0.6087359891097214,0.0,0.0,1.0,2.0,2.0
0.44796146270900133,0.0,0.0,1.0,2.0,2.0
0.3930291176470823,0.0,0.0,1.0,2.0,2.0
0.4494122455858478,0.0,0.0,1.0,2.0,2.0
0.5594381940214137,0.0,0.0,1.0,2.0,2.0
0.5920390982494352,0.0,0.0,1.0,2.0,2.0
0.5901724561490599,0.0,0.0,1.0,2.0,2.0
0.6047525294116963,0.0,0.0,1.0,2.0,2.0
0.5971556936085949,0.0,0.0,1.0,2.0,2.0
0.5986988823529993,0.0,0.0,1.0,2.0,2.0
0.5672657074514471,0.0,-2.7755575615628914e-11,1.0,2.0,2.0
0.46309472475664737,0.0,0.0,1.0,2.0,2.0
0.9217186582299067,0.0269569329358621,0.013497653303956731,55.0,85.0,31.0
0.8522329643165855,0.028041574118287116,0.014030665517099165,54.0,80.0,27.0
0.8749144505987889,0.026495003802029515,0.01327046802962028,51.0,80.0,30.0
0.5123217221597686,0.0,0.0,1.0,2.0,2.0
0.9620867081647654,0.03146194643699474,0.015749484906881807,50.0,77.0,28.0
0.9617536924863,0.03559355860049962,0.017805995411068372,50.0,73.0,24.0
0.44354857079172955,0.0,0.0,1.0,2.0,2.0
0.9967041696497589,0.03242193163943696,0.016228365573610955,51.0,78.0,28.0
1.0919332612895023,0.03321462604954917,0.016651389572416332,47.0,76.0,30.0
0.5821794037927212,0.0,0.0,1.0,2.0,2.0
0.5769481666666703,0.0,0.0,1.0,2.0,2.0
0.6125323411807713,0.0,0.0,1.0,2.0,2.0
0.5630755144877481,0.0,0.0,1.0,2.0,2.0
